,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male
278,646.0,35.0,6.0,84026.86,1.0,0.0,1.0,164255.69,0.0,1,0,0,0,1
279,714.0,46.0,1.0,0.0,1.0,1.0,0.0,152167.79,1.0,1,0,0,0,1
280,782.0,39.0,8.0,0.0,2.0,1.0,1.0,33949.67,0.0,1,0,0,0,1
281,775.0,29.0,10.0,0.0,2.0,1.0,1.0,68143.93,0.0,0,0,1,0,1
282,479.0,35.0,4.0,138718.92,1.0,1.0,1.0,47251.79,1.0,0,1,0,0,1
283,807.0,42.0,7.0,118274.71,1.0,1.0,1.0,25885.72,0.0,1,0,0,0,1
284,799.0,22.0,8.0,174185.98,2.0,0.0,1.0,192633.85,0.0,1,0,0,1,0
285,675.0,40.0,7.0,113208.86,2.0,1.0,0.0,34577.36,0.0,1,0,0,0,1
286,602.0,29.0,5.0,103907.28,1.0,1.0,0.0,161229.84,0.0,0,0,1,0,1
287,475.0,32.0,8.0,119023.28,1.0,1.0,0.0,100816.29,0.0,1,0,0,1,0
288,744.0,26.0,5.0,166297.89,1.0,1.0,1.0,181694.44,0.0,0,0,1,1,0
289,588.0,34.0,10.0,0.0,2.0,1.0,0.0,79078.91,0.0,0,0,1,0,1
290,703.0,42.0,9.0,63227.0,1.0,0.0,1.0,137316.32,0.0,0,1,0,0,1
291,747.0,41.0,5.0,94521.17,2.0,1.0,0.0,194926.86,0.0,0,0,1,1,0
292,583.0,27.0,7.0,0.0,2.0,1.0,0.0,51285.49,0.0,1,0,0,0,1
293,750.0,34.0,9.0,112822.26,1.0,0.0,0.0,150401.53,1.0,0,0,1,1,0
294,681.0,38.0,3.0,0.0,2.0,1.0,1.0,112491.96,0.0,1,0,0,0,1
295,773.0,25.0,2.0,135903.33,1.0,1.0,0.0,73656.38,0.0,1,0,0,0,1
296,714.0,31.0,4.0,125169.26,1.0,1.0,1.0,106636.89,0.0,1,0,0,1,0
297,687.0,44.0,7.0,0.0,3.0,1.0,0.0,155853.52,1.0,0,0,1,1,0
298,511.0,58.0,0.0,149117.31,1.0,1.0,1.0,162599.51,0.0,1,0,0,0,1
299,627.0,33.0,5.0,0.0,2.0,1.0,1.0,103737.82,0.0,1,0,0,0,1
300,694.0,31.0,10.0,0.0,2.0,1.0,0.0,160990.27,0.0,1,0,0,1,0
301,616.0,36.0,6.0,132311.71,1.0,0.0,0.0,15462.84,0.0,0,0,1,1,0
302,687.0,35.0,8.0,0.0,2.0,1.0,0.0,10334.05,0.0,1,0,0,0,1
303,712.0,33.0,6.0,0.0,2.0,1.0,1.0,190686.16,0.0,1,0,0,1,0
304,553.0,33.0,4.0,118082.89,1.0,0.0,0.0,94440.45,0.0,1,0,0,0,1
305,667.0,31.0,1.0,119266.69,1.0,1.0,1.0,28257.63,0.0,1,0,0,0,1
306,731.0,43.0,2.0,0.0,1.0,1.0,1.0,170034.95,1.0,1,0,0,0,1
307,629.0,35.0,7.0,156847.29,2.0,1.0,0.0,31824.29,0.0,0,1,0,0,1
308,614.0,50.0,4.0,137104.47,1.0,1.0,0.0,127166.49,1.0,1,0,0,0,1
309,438.0,31.0,8.0,78398.69,1.0,1.0,0.0,44937.01,0.0,0,1,0,0,1
310,652.0,80.0,4.0,0.0,2.0,1.0,1.0,188603.07,0.0,1,0,0,1,0
311,729.0,30.0,6.0,63669.42,1.0,1.0,0.0,145111.37,0.0,0,1,0,0,1
312,642.0,38.0,3.0,0.0,2.0,0.0,0.0,171463.83,0.0,1,0,0,0,1
313,806.0,59.0,0.0,135296.33,1.0,1.0,0.0,182822.5,0.0,0,1,0,1,0
314,744.0,36.0,2.0,153804.44,1.0,1.0,1.0,87213.33,0.0,0,0,1,0,1
315,474.0,37.0,3.0,0.0,2.0,0.0,0.0,57175.32,0.0,0,0,1,0,1
316,559.0,49.0,2.0,147069.78,1.0,1.0,0.0,120540.83,1.0,1,0,0,0,1
317,706.0,42.0,9.0,0.0,2.0,1.0,1.0,28714.34,0.0,0,0,1,0,1
318,628.0,22.0,3.0,0.0,1.0,1.0,0.0,85426.28,0.0,0,0,1,1,0
319,429.0,24.0,4.0,95741.75,1.0,1.0,0.0,46170.75,0.0,1,0,0,0,1
320,525.0,57.0,2.0,145965.33,1.0,1.0,1.0,64448.36,0.0,0,0,1,1,0
321,680.0,30.0,8.0,141441.75,1.0,1.0,1.0,16278.97,0.0,1,0,0,1,0
322,749.0,40.0,1.0,139290.41,1.0,1.0,0.0,182855.42,1.0,1,0,0,0,1
323,763.0,31.0,4.0,0.0,2.0,0.0,0.0,50404.72,0.0,1,0,0,1,0
324,734.0,30.0,3.0,0.0,2.0,1.0,0.0,107640.25,0.0,1,0,0,0,1
325,716.0,35.0,4.0,144428.87,1.0,1.0,0.0,134132.65,0.0,1,0,0,0,1
326,594.0,35.0,2.0,0.0,2.0,1.0,0.0,103480.69,0.0,1,0,0,0,1
327,644.0,46.0,9.0,95441.27,1.0,1.0,0.0,108761.05,1.0,1,0,0,1,0
328,671.0,35.0,1.0,144848.74,1.0,1.0,1.0,179012.3,0.0,0,1,0,0,1
329,664.0,26.0,7.0,116244.14,2.0,1.0,1.0,95145.14,0.0,0,1,0,0,1
330,656.0,50.0,7.0,0.0,2.0,0.0,1.0,72143.44,0.0,1,0,0,0,1
331,667.0,40.0,1.0,146502.07,1.0,1.0,0.0,19162.89,0.0,0,0,1,1,0
332,663.0,44.0,2.0,117028.6,2.0,0.0,1.0,144680.18,0.0,0,1,0,0,1
333,584.0,30.0,8.0,112013.81,1.0,1.0,0.0,177772.03,1.0,0,1,0,1,0
334,626.0,37.0,6.0,108269.37,1.0,1.0,0.0,5597.94,0.0,0,0,1,1,0
335,485.0,29.0,7.0,182123.79,1.0,1.0,0.0,116828.51,1.0,1,0,0,0,1
336,659.0,32.0,3.0,150923.74,2.0,0.0,1.0,174652.51,0.0,0,1,0,1,0
337,649.0,33.0,2.0,0.0,2.0,1.0,0.0,2010.98,0.0,1,0,0,0,1
338,805.0,39.0,5.0,165272.13,1.0,1.0,0.0,14109.85,1.0,0,0,1,1,0
339,716.0,39.0,10.0,115301.31,1.0,1.0,0.0,43527.4,1.0,0,1,0,1,0
340,642.0,40.0,6.0,129502.49,2.0,0.0,1.0,86099.23,1.0,0,1,0,1,0
341,659.0,31.0,4.0,118342.26,1.0,0.0,0.0,161574.19,0.0,1,0,0,0,1
342,545.0,47.0,5.0,0.0,2.0,1.0,1.0,38970.14,0.0,0,0,1,1,0
343,543.0,22.0,8.0,0.0,2.0,0.0,0.0,127587.22,0.0,1,0,0,0,1
344,718.0,25.0,7.0,0.0,2.0,1.0,0.0,30380.12,0.0,1,0,0,1,0
345,840.0,43.0,7.0,0.0,2.0,1.0,0.0,90908.95,0.0,1,0,0,1,0
346,630.0,34.0,9.0,106937.05,2.0,1.0,0.0,138275.01,0.0,0,1,0,1,0
347,643.0,59.0,3.0,170331.37,1.0,1.0,1.0,32171.79,0.0,0,1,0,0,1
348,654.0,32.0,1.0,114510.85,1.0,1.0,1.0,126143.23,0.0,0,1,0,1,0
349,582.0,39.0,5.0,0.0,2.0,1.0,1.0,129892.93,0.0,1,0,0,0,1
350,659.0,32.0,3.0,107594.11,2.0,1.0,1.0,102416.84,0.0,0,0,1,0,1
351,762.0,39.0,2.0,81273.13,1.0,1.0,1.0,18719.67,0.0,0,0,1,0,1
352,568.0,32.0,7.0,169399.6,1.0,1.0,0.0,61936.22,0.0,0,0,1,1,0
353,670.0,25.0,6.0,0.0,2.0,1.0,1.0,78358.94,0.0,0,0,1,0,1
354,613.0,45.0,1.0,187841.99,2.0,1.0,1.0,147224.27,0.0,1,0,0,1,0
355,539.0,30.0,0.0,0.0,2.0,1.0,0.0,160979.66,0.0,1,0,0,0,1
356,850.0,57.0,8.0,126776.3,2.0,1.0,1.0,132298.49,0.0,0,0,1,1,0
357,522.0,34.0,9.0,126436.29,1.0,1.0,0.0,174248.52,1.0,0,0,1,0,1
358,737.0,41.0,1.0,101960.74,1.0,1.0,1.0,123547.28,0.0,1,0,0,0,1
359,520.0,58.0,3.0,0.0,2.0,0.0,1.0,32790.02,0.0,1,0,0,0,1
360,706.0,28.0,3.0,0.0,2.0,0.0,1.0,181543.67,0.0,0,0,1,0,1
361,643.0,45.0,2.0,150842.93,1.0,0.0,1.0,2319.96,1.0,0,1,0,1,0
362,648.0,50.0,9.0,102535.57,1.0,1.0,1.0,189543.19,0.0,1,0,0,1,0
363,443.0,29.0,9.0,99027.61,2.0,1.0,0.0,10940.4,0.0,0,1,0,1,0
364,640.0,68.0,9.0,0.0,2.0,1.0,1.0,199493.38,0.0,1,0,0,0,1
365,628.0,33.0,3.0,0.0,1.0,1.0,1.0,188193.25,0.0,0,0,1,1,0
366,540.0,42.0,9.0,87271.41,2.0,1.0,0.0,172572.64,0.0,0,1,0,1,0
367,460.0,35.0,8.0,102742.91,2.0,1.0,1.0,189339.6,0.0,0,1,0,1,0
368,636.0,34.0,2.0,40105.51,2.0,0.0,1.0,53512.16,0.0,0,1,0,0,1
369,593.0,29.0,2.0,152265.43,1.0,1.0,0.0,34004.44,0.0,1,0,0,1,0
370,801.0,42.0,4.0,141947.67,1.0,1.0,1.0,10598.29,0.0,0,0,1,0,1
371,640.0,75.0,1.0,106307.91,2.0,0.0,1.0,113428.77,0.0,0,1,0,1,0
372,611.0,31.0,0.0,107884.81,2.0,1.0,1.0,183487.98,0.0,0,1,0,0,1
373,802.0,31.0,1.0,125013.72,1.0,1.0,1.0,187658.09,0.0,0,1,0,0,1
374,717.0,35.0,7.0,58469.37,2.0,1.0,1.0,172459.39,0.0,0,1,0,0,1
375,769.0,39.0,8.0,0.0,1.0,0.0,1.0,21016.0,0.0,1,0,0,1,0
376,745.0,45.0,10.0,117231.63,3.0,1.0,1.0,122381.02,1.0,0,1,0,0,1
377,572.0,35.0,4.0,152390.26,1.0,1.0,0.0,128123.66,0.0,0,0,1,0,1
378,629.0,30.0,2.0,34013.63,1.0,1.0,0.0,19570.63,0.0,0,0,1,1,0
379,687.0,39.0,2.0,0.0,3.0,0.0,0.0,188150.6,1.0,0,0,1,1,0
380,483.0,50.0,9.0,0.0,2.0,1.0,1.0,111020.24,0.0,1,0,0,1,0
381,690.0,36.0,7.0,101583.11,2.0,1.0,0.0,123775.15,0.0,1,0,0,0,1
382,492.0,30.0,10.0,77168.87,2.0,0.0,1.0,146700.22,0.0,0,1,0,1,0
383,709.0,28.0,8.0,124695.72,2.0,1.0,0.0,145251.35,0.0,0,1,0,0,1
384,705.0,44.0,3.0,105934.96,1.0,1.0,0.0,82463.69,0.0,0,1,0,0,1
385,560.0,66.0,9.0,0.0,1.0,1.0,1.0,15928.49,0.0,1,0,0,1,0
386,611.0,46.0,6.0,0.0,2.0,1.0,0.0,45886.33,0.0,0,0,1,0,1
387,730.0,62.0,2.0,0.0,2.0,1.0,1.0,186489.95,0.0,0,0,1,0,1
388,709.0,45.0,2.0,0.0,2.0,0.0,1.0,162922.65,0.0,0,0,1,1,0
389,544.0,21.0,10.0,161525.96,2.0,1.0,0.0,9262.77,0.0,1,0,0,1,0
390,712.0,29.0,7.0,147199.07,1.0,1.0,1.0,84932.4,0.0,0,1,0,1,0
391,752.0,38.0,3.0,183102.29,1.0,1.0,1.0,71557.12,0.0,0,1,0,0,1
392,648.0,46.0,9.0,127209.0,2.0,1.0,0.0,77405.95,1.0,0,0,1,0,1
393,556.0,38.0,8.0,0.0,2.0,0.0,0.0,417.41,1.0,0,0,1,0,1
394,594.0,24.0,0.0,97378.54,1.0,1.0,1.0,71405.17,0.0,0,0,1,1,0
395,645.0,37.0,2.0,136925.09,2.0,0.0,1.0,153400.24,0.0,0,1,0,1,0
396,557.0,33.0,3.0,54503.55,1.0,1.0,1.0,371.05,0.0,1,0,0,0,1
397,547.0,32.0,8.0,155726.85,1.0,1.0,0.0,67789.99,0.0,0,1,0,0,1
398,701.0,39.0,9.0,0.0,2.0,0.0,1.0,145894.9,0.0,1,0,0,1,0
399,616.0,66.0,1.0,135842.41,1.0,1.0,0.0,183840.51,1.0,1,0,0,1,0
400,605.0,52.0,1.0,63349.75,1.0,1.0,0.0,108887.44,0.0,1,0,0,0,1
401,593.0,38.0,4.0,129499.42,1.0,1.0,1.0,154071.27,0.0,0,1,0,1,0
402,751.0,52.0,8.0,0.0,2.0,0.0,1.0,179291.85,0.0,0,0,1,0,1
403,443.0,36.0,6.0,70438.01,2.0,0.0,1.0,56937.43,0.0,0,0,1,0,1
404,685.0,23.0,8.0,0.0,2.0,1.0,1.0,112239.03,0.0,1,0,0,0,1
405,718.0,36.0,9.0,0.0,1.0,1.0,0.0,45909.87,0.0,1,0,0,0,1
406,538.0,49.0,9.0,141434.04,1.0,0.0,0.0,173779.25,1.0,0,0,1,1,0
407,611.0,37.0,4.0,0.0,2.0,1.0,0.0,125696.26,0.0,0,0,1,1,0
408,668.0,37.0,10.0,152958.29,2.0,1.0,1.0,159585.61,0.0,0,1,0,0,1
409,537.0,41.0,3.0,138306.34,1.0,1.0,0.0,106761.47,0.0,0,1,0,1,0
410,709.0,23.0,10.0,0.0,2.0,0.0,0.0,129590.18,0.0,0,0,1,0,1
411,850.0,38.0,1.0,0.0,2.0,1.0,1.0,80006.65,0.0,1,0,0,0,1
412,745.0,31.0,3.0,124328.84,1.0,1.0,1.0,140451.52,0.0,0,0,1,1,0
413,693.0,41.0,9.0,181461.48,3.0,1.0,1.0,187929.43,1.0,0,1,0,1,0
414,795.0,35.0,8.0,0.0,2.0,1.0,0.0,167155.36,0.0,0,0,1,0,1
415,626.0,26.0,8.0,0.0,2.0,0.0,0.0,191420.71,0.0,0,0,1,0,1
416,487.0,61.0,5.0,110368.03,1.0,0.0,0.0,11384.45,1.0,0,1,0,1,0
417,556.0,39.0,9.0,89588.35,1.0,1.0,1.0,94898.1,0.0,1,0,0,1,0
418,643.0,46.0,6.0,0.0,2.0,0.0,0.0,106781.59,0.0,1,0,0,1,0
419,605.0,28.0,6.0,0.0,2.0,0.0,0.0,159508.52,0.0,1,0,0,1,0
420,756.0,60.0,3.0,115924.89,1.0,1.0,0.0,93524.19,1.0,0,1,0,1,0
421,586.0,38.0,2.0,0.0,2.0,1.0,0.0,87168.46,0.0,1,0,0,1,0
422,535.0,40.0,7.0,111756.5,1.0,1.0,0.0,8128.32,1.0,0,1,0,0,1
423,678.0,35.0,4.0,0.0,1.0,1.0,0.0,125518.32,0.0,1,0,0,1,0
424,596.0,39.0,9.0,0.0,1.0,1.0,0.0,48963.59,0.0,1,0,0,0,1
425,648.0,26.0,9.0,162923.85,1.0,1.0,0.0,98368.24,0.0,1,0,0,0,1
426,492.0,39.0,10.0,124576.65,2.0,1.0,0.0,148584.61,0.0,0,1,0,0,1
427,702.0,45.0,0.0,80793.58,1.0,1.0,1.0,27474.81,0.0,1,0,0,0,1
428,486.0,40.0,9.0,71340.09,1.0,1.0,0.0,76192.21,0.0,0,1,0,1,0
429,568.0,40.0,1.0,99282.63,1.0,0.0,0.0,134600.94,1.0,0,1,0,0,1
430,619.0,57.0,3.0,137946.39,1.0,1.0,1.0,72467.99,1.0,0,1,0,0,1
431,724.0,41.0,2.0,127892.57,2.0,0.0,1.0,199645.45,0.0,0,1,0,0,1
432,548.0,33.0,0.0,101084.36,1.0,1.0,0.0,42749.85,0.0,0,1,0,1,0
433,545.0,37.0,8.0,114754.08,1.0,1.0,0.0,136050.44,1.0,0,1,0,1,0
434,683.0,33.0,8.0,0.0,1.0,0.0,0.0,73564.44,0.0,1,0,0,0,1
435,762.0,51.0,3.0,99286.98,1.0,0.0,1.0,85578.63,0.0,1,0,0,1,0
436,627.0,30.0,4.0,79871.02,2.0,1.0,0.0,129826.89,0.0,0,1,0,1,0
437,516.0,35.0,10.0,104088.59,2.0,0.0,0.0,119666.0,0.0,1,0,0,0,1
438,800.0,38.0,2.0,168190.33,2.0,1.0,0.0,68052.08,0.0,1,0,0,1,0
439,464.0,42.0,3.0,85679.25,1.0,1.0,1.0,164104.74,0.0,0,1,0,1,0
440,626.0,35.0,3.0,0.0,1.0,0.0,0.0,80190.36,0.0,1,0,0,1,0
441,790.0,31.0,9.0,0.0,2.0,1.0,0.0,84126.75,0.0,1,0,0,1,0
442,534.0,34.0,7.0,121551.58,2.0,1.0,1.0,70179.0,0.0,1,0,0,1,0
443,745.0,46.0,2.0,122220.19,1.0,1.0,1.0,118024.1,0.0,1,0,0,0,1
444,553.0,47.0,3.0,116528.15,1.0,0.0,0.0,145704.19,1.0,0,0,1,0,1
445,748.0,26.0,1.0,77780.29,1.0,0.0,1.0,183049.41,0.0,1,0,0,1,0
446,722.0,37.0,2.0,0.0,1.0,0.0,0.0,120906.83,0.0,1,0,0,0,1
447,501.0,40.0,4.0,125832.2,1.0,1.0,1.0,100433.83,0.0,1,0,0,0,1
448,675.0,38.0,6.0,68065.8,1.0,0.0,0.0,138777.0,1.0,1,0,0,1,0
449,778.0,47.0,6.0,127299.34,2.0,1.0,0.0,124694.99,0.0,0,0,1,1,0
450,494.0,38.0,7.0,174937.64,1.0,1.0,0.0,40084.32,0.0,0,1,0,1,0
451,850.0,40.0,9.0,0.0,2.0,0.0,1.0,119232.33,0.0,1,0,0,0,1
452,592.0,31.0,7.0,110071.1,1.0,0.0,0.0,43921.36,0.0,0,0,1,0,1
453,590.0,44.0,3.0,139432.37,1.0,1.0,0.0,62222.81,0.0,0,0,1,1,0
454,758.0,39.0,6.0,127357.76,1.0,0.0,1.0,56577.0,0.0,1,0,0,1,0
455,506.0,36.0,5.0,0.0,2.0,1.0,0.0,164253.35,0.0,1,0,0,0,1
456,733.0,33.0,3.0,0.0,1.0,1.0,1.0,7666.73,0.0,1,0,0,0,1
457,711.0,38.0,3.0,0.0,2.0,1.0,0.0,68487.51,0.0,1,0,0,0,1
458,514.0,43.0,1.0,95556.31,1.0,0.0,1.0,199273.98,1.0,0,1,0,0,1
459,637.0,37.0,8.0,0.0,1.0,1.0,1.0,186062.36,0.0,0,0,1,0,1
460,468.0,29.0,1.0,111681.98,2.0,1.0,1.0,195711.16,0.0,0,1,0,0,1
461,539.0,39.0,3.0,0.0,2.0,1.0,0.0,36692.17,0.0,1,0,0,0,1
462,509.0,25.0,3.0,108738.71,2.0,1.0,0.0,106920.57,0.0,0,0,1,1,0
463,662.0,32.0,4.0,133950.37,1.0,1.0,1.0,48725.68,1.0,1,0,0,1,0
464,818.0,26.0,4.0,0.0,2.0,1.0,1.0,167036.94,0.0,0,0,1,0,1
465,608.0,33.0,9.0,89968.69,1.0,1.0,0.0,68777.26,0.0,1,0,0,0,1
466,850.0,32.0,9.0,0.0,2.0,1.0,1.0,18924.92,0.0,0,0,1,1,0
467,816.0,38.0,5.0,130878.75,3.0,1.0,0.0,71905.77,1.0,0,1,0,1,0
468,536.0,35.0,8.0,0.0,2.0,1.0,0.0,64833.28,0.0,1,0,0,0,1
469,753.0,35.0,3.0,0.0,2.0,1.0,1.0,184843.77,0.0,1,0,0,0,1
470,631.0,27.0,10.0,134169.62,1.0,1.0,1.0,176730.02,0.0,0,0,1,0,1
471,703.0,37.0,1.0,149762.08,1.0,1.0,0.0,20629.4,1.0,1,0,0,0,1
472,774.0,26.0,2.0,93844.69,1.0,1.0,0.0,28415.36,0.0,1,0,0,0,1
473,785.0,28.0,8.0,0.0,2.0,1.0,0.0,77231.27,0.0,1,0,0,0,1
474,571.0,33.0,1.0,0.0,2.0,1.0,0.0,102750.7,0.0,1,0,0,1,0
475,621.0,46.0,6.0,141078.37,1.0,0.0,0.0,34580.8,1.0,0,1,0,0,1
476,605.0,31.0,1.0,117992.59,1.0,1.0,1.0,183598.77,0.0,0,1,0,1,0
477,611.0,40.0,8.0,100812.33,2.0,1.0,0.0,147358.27,0.0,1,0,0,1,0
478,569.0,38.0,7.0,0.0,1.0,1.0,1.0,108469.2,0.0,1,0,0,0,1
479,658.0,29.0,4.0,80262.6,1.0,1.0,1.0,20612.82,0.0,1,0,0,0,1
480,788.0,34.0,6.0,156478.62,1.0,0.0,1.0,181196.76,0.0,0,0,1,0,1
481,525.0,23.0,5.0,0.0,2.0,1.0,0.0,160249.1,0.0,1,0,0,1,0
482,798.0,37.0,8.0,0.0,3.0,0.0,0.0,110783.28,0.0,1,0,0,0,1
483,486.0,37.0,9.0,115217.99,2.0,1.0,0.0,144995.33,0.0,0,1,0,0,1
484,615.0,61.0,9.0,0.0,2.0,1.0,0.0,150227.85,1.0,0,0,1,0,1
485,730.0,35.0,0.0,155470.55,1.0,1.0,1.0,53718.28,0.0,1,0,0,1,0
486,641.0,37.0,7.0,0.0,2.0,1.0,0.0,75248.3,0.0,1,0,0,0,1
487,542.0,39.0,3.0,135096.77,1.0,1.0,1.0,14353.43,1.0,1,0,0,0,1
488,692.0,30.0,2.0,0.0,2.0,0.0,1.0,130486.57,0.0,1,0,0,0,1
489,714.0,55.0,9.0,180075.22,1.0,1.0,1.0,100127.71,0.0,0,1,0,1,0
490,591.0,29.0,1.0,97541.24,1.0,1.0,1.0,196356.17,0.0,0,0,1,0,1
491,710.0,41.0,2.0,156067.05,1.0,1.0,1.0,9983.88,0.0,1,0,0,1,0
492,639.0,38.0,4.0,81550.94,2.0,0.0,1.0,118974.77,0.0,1,0,0,1,0
493,531.0,47.0,6.0,0.0,1.0,0.0,0.0,194998.34,1.0,1,0,0,1,0
494,673.0,38.0,2.0,170061.92,2.0,0.0,0.0,134901.34,1.0,1,0,0,1,0
495,765.0,36.0,8.0,92310.54,2.0,1.0,1.0,72924.56,0.0,0,1,0,0,1
496,622.0,32.0,6.0,169089.38,2.0,1.0,0.0,101057.95,0.0,1,0,0,1,0
497,806.0,40.0,5.0,80613.93,1.0,1.0,1.0,142838.64,0.0,1,0,0,0,1
498,757.0,26.0,8.0,121581.56,2.0,1.0,1.0,127059.04,0.0,0,1,0,0,1
499,570.0,58.0,8.0,0.0,1.0,0.0,1.0,116503.92,1.0,1,0,0,1,0
500,555.0,32.0,4.0,0.0,2.0,1.0,1.0,54405.79,0.0,0,0,1,0,1
501,692.0,54.0,5.0,0.0,2.0,1.0,1.0,88721.84,0.0,1,0,0,0,1
502,774.0,60.0,5.0,85891.55,1.0,1.0,0.0,74135.48,1.0,1,0,0,0,1
503,638.0,44.0,9.0,77637.35,2.0,1.0,1.0,111346.22,0.0,0,0,1,0,1
504,543.0,41.0,4.0,0.0,1.0,0.0,0.0,194902.16,0.0,0,0,1,1,0
505,584.0,31.0,5.0,0.0,2.0,1.0,0.0,31474.27,0.0,1,0,0,0,1
506,691.0,30.0,7.0,116927.89,1.0,1.0,0.0,21198.39,0.0,0,1,0,0,1
507,684.0,40.0,6.0,137326.65,1.0,1.0,0.0,186976.6,0.0,0,1,0,1,0
508,733.0,22.0,5.0,0.0,2.0,1.0,1.0,117202.19,0.0,1,0,0,0,1
509,599.0,37.0,2.0,0.0,2.0,1.0,1.0,143739.29,0.0,0,0,1,1,0
510,524.0,31.0,10.0,67238.98,2.0,1.0,1.0,161811.23,0.0,0,1,0,1,0
511,632.0,38.0,6.0,86569.76,2.0,1.0,0.0,98090.91,0.0,0,1,0,1,0
512,735.0,34.0,5.0,0.0,2.0,0.0,0.0,71095.41,0.0,0,0,1,0,1
513,734.0,34.0,6.0,133598.4,1.0,1.0,1.0,13107.24,0.0,1,0,0,0,1
514,605.0,51.0,3.0,136188.78,1.0,1.0,1.0,67110.59,1.0,1,0,0,1,0
515,793.0,38.0,9.0,0.0,2.0,1.0,0.0,88225.02,0.0,0,0,1,0,1
516,468.0,56.0,10.0,0.0,3.0,0.0,1.0,62256.87,1.0,1,0,0,1,0
517,779.0,37.0,7.0,120092.52,2.0,1.0,0.0,135925.72,0.0,0,1,0,0,1
518,698.0,48.0,4.0,101238.24,2.0,0.0,1.0,177815.87,1.0,1,0,0,0,1
519,707.0,58.0,6.0,89685.92,1.0,0.0,1.0,126471.13,0.0,1,0,0,0,1
520,850.0,35.0,1.0,211774.31,1.0,1.0,0.0,188574.12,1.0,1,0,0,1,0
521,850.0,56.0,7.0,131317.48,1.0,1.0,1.0,119175.45,0.0,1,0,0,0,1
522,527.0,37.0,5.0,93722.73,2.0,1.0,1.0,139093.73,0.0,0,0,1,0,1
523,696.0,32.0,8.0,101160.99,1.0,1.0,1.0,115916.55,0.0,0,1,0,0,1
524,661.0,48.0,3.0,120320.54,1.0,0.0,0.0,96463.25,0.0,1,0,0,0,1
525,776.0,31.0,2.0,0.0,2.0,1.0,1.0,112349.51,0.0,1,0,0,1,0
526,701.0,43.0,2.0,0.0,2.0,1.0,1.0,165303.79,0.0,1,0,0,0,1
527,610.0,26.0,8.0,0.0,2.0,1.0,0.0,166031.08,0.0,1,0,0,0,1
528,572.0,48.0,3.0,152827.99,1.0,1.0,0.0,38411.79,1.0,0,1,0,1,0
529,673.0,30.0,1.0,64097.75,1.0,1.0,1.0,77783.35,0.0,1,0,0,0,1
530,519.0,57.0,2.0,119035.35,2.0,1.0,1.0,29871.79,0.0,0,0,1,1,0
531,702.0,26.0,4.0,135219.57,1.0,0.0,1.0,59747.63,0.0,0,0,1,1,0
532,729.0,32.0,6.0,93694.42,1.0,1.0,1.0,79919.13,0.0,1,0,0,0,1
533,543.0,35.0,10.0,59408.63,1.0,1.0,0.0,76773.53,0.0,0,0,1,0,1
534,550.0,40.0,7.0,114354.95,1.0,1.0,0.0,54018.93,0.0,1,0,0,1,0
535,608.0,59.0,1.0,0.0,1.0,1.0,0.0,70649.64,1.0,1,0,0,0,1
536,639.0,35.0,10.0,128173.9,2.0,1.0,0.0,59093.39,0.0,0,1,0,0,1
537,686.0,34.0,9.0,0.0,2.0,1.0,0.0,127569.8,0.0,0,0,1,0,1
538,564.0,62.0,5.0,114931.35,3.0,0.0,1.0,18260.98,1.0,0,1,0,1,0
539,745.0,28.0,1.0,111071.36,1.0,1.0,0.0,73275.96,1.0,0,1,0,1,0
540,833.0,37.0,8.0,151226.18,2.0,1.0,1.0,136129.49,0.0,1,0,0,0,1
541,622.0,26.0,9.0,0.0,2.0,1.0,1.0,153237.59,0.0,1,0,0,0,1
542,597.0,42.0,4.0,64740.12,1.0,1.0,1.0,106841.12,0.0,1,0,0,1,0
543,721.0,51.0,0.0,169312.13,1.0,1.0,0.0,109078.35,1.0,0,0,1,0,1
544,504.0,49.0,7.0,0.0,3.0,0.0,1.0,87822.14,1.0,1,0,0,1,0
545,842.0,44.0,2.0,112652.08,2.0,1.0,0.0,126644.98,0.0,0,0,1,1,0
546,587.0,38.0,0.0,0.0,2.0,1.0,0.0,47414.15,0.0,1,0,0,0,1
547,479.0,30.0,7.0,143964.36,2.0,1.0,0.0,41879.99,0.0,0,1,0,1,0
548,508.0,49.0,7.0,122451.46,2.0,1.0,1.0,75808.1,0.0,1,0,0,0,1
549,749.0,24.0,1.0,0.0,3.0,1.0,1.0,47911.03,0.0,1,0,0,0,1
550,721.0,36.0,3.0,65253.07,2.0,1.0,0.0,28737.78,0.0,0,1,0,1,0
551,674.0,47.0,6.0,106901.94,1.0,1.0,1.0,2079.2,1.0,0,1,0,0,1
552,685.0,25.0,10.0,128509.63,1.0,1.0,0.0,121562.33,0.0,0,0,1,1,0
553,417.0,34.0,7.0,0.0,2.0,1.0,0.0,55003.79,0.0,1,0,0,0,1
554,574.0,33.0,3.0,129834.67,1.0,1.0,0.0,193131.42,0.0,0,1,0,0,1
555,590.0,51.0,3.0,154962.99,3.0,0.0,1.0,191932.27,1.0,0,0,1,1,0
556,587.0,40.0,5.0,138241.9,2.0,1.0,0.0,159418.1,0.0,0,1,0,0,1
557,598.0,41.0,3.0,91536.93,1.0,1.0,0.0,191468.78,1.0,0,1,0,0,1
